movie_id,release_year,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
26950,1991,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26965,1997,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
26974,1997,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26976,1998,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26982,1997,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26985,1997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26989,1997,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
27005,1998,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
27020,1998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27022,1998,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
27109,1973,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
27114,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27186,1998,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27193,2000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27266,2004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
27271,1999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27316,1999,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27317,1999,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
27338,2001,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
27340,2003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
27362,2001,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
27368,2002,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27370,2001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27391,2002,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
27397,2000,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0
27402,2001,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
27408,2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
27410,2001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
27416,2000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
27432,2004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27434,2002,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
27436,2001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27450,2004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27456,2001,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
27491,2001,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
27509,2005,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27513,2001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27523,2001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27528,2001,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27537,2003,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
27555,2002,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
27563,2001,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
27564,2002,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
27584,2003,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
27587,2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27592,2002,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
27604,2002,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
27608,2004,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
27611,2003,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27618,2005,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
27627,2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
27636,2003,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27644,2003,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
27648,2003,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27660,2003,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
27664,2003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27674,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
27685,2004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27689,2004,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
27700,2003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27706,2004,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27716,2003,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
27721,2004,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
27722,2003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
27727,2004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
27728,2004,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
27731,2002,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27735,2004,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
27741,2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
27744,2003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
27746,2004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27765,2004,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
27768,2004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27772,2003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27773,2005,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
27776,2004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27778,2004,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
27783,2004,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27788,2005,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
27790,2004,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
27792,2003,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0
27797,2003,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
27801,2003,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
27803,2004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27808,2004,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
27812,2003,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
27815,2004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27816,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27820,2003,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
27821,2005,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
27822,2003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
27826,2004,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
27828,2003,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
27830,2004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27831,2004,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
27833,2004,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
27834,2003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27837,2004,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27838,2004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
27839,2005,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
27841,2003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27843,2004,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
27846,2003,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
27850,2003,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
27851,2004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
27857,2004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27864,2004,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27865,2003,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
27866,2004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27869,2004,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
27873,2004,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
27875,2004,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
27876,2003,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27878,2004,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
27879,2004,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
27882,2004,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
27884,2004,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
27888,2004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27899,2004,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
27904,2006,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
27905,2004,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
27912,2004,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30659,2004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30701,1965,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
30707,2004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30712,1952,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
30721,1962,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
30745,2003,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0
30747,2003,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30749,2004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
30783,1964,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
30793,2005,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30803,2004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
30810,2004,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30812,2004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30816,2004,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
30818,2004,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
30820,2004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30822,2004,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30825,2004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30846,2004,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
30848,2004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30850,2004,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30883,2004,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30892,2004,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30894,2005,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
30898,2005,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
30949,1977,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
30952,1959,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
30954,1954,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30977,1993,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30994,1980,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30996,1934,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31000,1986,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31011,1993,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31026,1989,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
31030,1948,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31032,2003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
31035,1983,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31038,1985,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
31040,1988,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31042,1930,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
31045,1990,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31047,1982,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31049,1989,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31060,1990,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
31079,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31083,1992,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31086,1973,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
31101,2003,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
31104,1975,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31109,1953,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31114,2004,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31116,1941,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
31148,2002,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31150,1977,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
31156,1951,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31160,1949,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
31162,2004,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31184,2004,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
31193,1977,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31221,2005,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
31223,2005,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31225,2005,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31251,1984,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
31255,1968,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31260,1938,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31263,2003,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31270,1975,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
31309,1960,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
31347,1940,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31349,1942,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
31359,2004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31362,2003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31364,2003,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0
31367,1994,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31408,2004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
31410,2004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
31420,2005,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
31422,2005,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31424,2005,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
31427,2005,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
31429,2005,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
31431,2005,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
31433,2005,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31435,2004,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31437,2004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31445,2004,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31447,1995,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31467,1970,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31485,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31494,2004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31522,1979,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31528,1939,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
31547,1992,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
31553,1994,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31555,1988,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
31577,1991,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31584,2003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
31588,1952,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
31590,1954,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
31594,1958,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31600,1988,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
31610,2003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31613,2003,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
31617,1961,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
31658,2004,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
31660,2004,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
31682,2004,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
31685,2005,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31687,2005,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31689,2005,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31692,2003,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31694,2004,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
31696,2005,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
31698,2005,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31700,2005,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31702,2004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
31724,2003,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31737,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
31742,1973,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
31747,1990,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31770,1950,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
31785,2005,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31804,2004,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0
31807,2003,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
31854,1930,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
31867,2005,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31878,2004,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31900,2003,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31903,2003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
31909,1992,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
31923,1973,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31930,1966,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31934,1939,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31952,2003,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
31956,2004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
31973,1948,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
31998,2004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
32002,2005,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
32009,2005,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
32011,2005,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
32013,2004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32017,2005,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32019,2005,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
32022,2004,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
32025,2004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
32029,2005,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
32031,2005,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
32049,1973,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
32056,1993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
32058,1991,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
32060,1927,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
32074,2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
32076,1966,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
32078,1993,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
32084,1992,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
32090,1995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
32116,1984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32120,1993,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
32122,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
32124,2003,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32128,2003,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
32139,1965,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
32141,1961,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
32149,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32151,1959,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32153,1993,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32160,1934,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32162,1955,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
32170,2004,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
32174,1968,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
32179,1958,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
32213,2004,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
32234,1977,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
32239,2003,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
32261,1944,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
32285,2003,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
32289,2005,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
32291,2004,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
32296,2005,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32298,2005,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32300,2004,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32302,2004,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
32314,2004,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
32316,1951,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
32325,1979,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
32329,1978,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
32345,1931,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
32349,1937,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
32352,1995,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
32354,2003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
32361,1936,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
32369,1950,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
32371,1948,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
32375,1966,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
